"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로 114-0"	"서울특별시"	"종로구"	"청운동"	"74"	"1"	"우진빌딩"	""
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로33가길 4-0"	"서울특별시"	"종로구"	"청운동"	"52"	"5"	"효산빌리지"	""
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로33길 31-0"	"서울특별시"	"종로구"	"청운동"	"57"	"27"	"창조빌"	"주건축물제1동"
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로33길 61-0"	"서울특별시"	"종로구"	"청운동"	"56"	"14"	"에벤에셀"	""
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로33나길 15-0"	"서울특별시"	"종로구"	"청운동"	"56"	"41"	"MJ하이빌"	"MJ하이빌"
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로35길 10-0"	"서울특별시"	"종로구"	"청운동"	"8"	"15"	"동성빌리지"	""
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로36길 16-14"	"서울특별시"	"종로구"	"청운동"	"1"	"0"	"청운벽산빌리지"	"2"
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로36길 16-14"	"서울특별시"	"종로구"	"청운동"	"1"	"0"	"청운벽산빌리지"	"8"
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로36길 22-0"	"서울특별시"	"종로구"	"청운동"	"4"	"7"	"신구파인힐"	""
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로36길 28-0"	"서울특별시"	"종로구"	"청운동"	"4"	"1"	"아델하우스"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로 95-1"	"서울특별시"	"종로구"	"신교동"	"70"	"1"	"럭스빌"	"럭스빌"
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로21길 22-0"	"서울특별시"	"종로구"	"신교동"	"17"	"22"	"(17-22)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로21길 24-0"	"서울특별시"	"종로구"	"신교동"	"17"	"36"	"(17-36)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로23길 26-0"	"서울특별시"	"종로구"	"신교동"	"19"	"2"	"(19-2)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로23길 27-0"	"서울특별시"	"종로구"	"신교동"	"17"	"10"	"팔라디오빌"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로23길 39-0"	"서울특별시"	"종로구"	"신교동"	"6"	"80"	"GB RAUM"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 필운대로 104-4"	"서울특별시"	"종로구"	"신교동"	"9"	"2"	"(9-2)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 필운대로 104-6"	"서울특별시"	"종로구"	"신교동"	"14"	"5"	"(14-5)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 필운대로 104-8"	"서울특별시"	"종로구"	"신교동"	"14"	"6"	"(14-6)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 필운대로 110-4"	"서울특별시"	"종로구"	"신교동"	"34"	"0"	"인왕분식"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 필운대로 110-7"	"서울특별시"	"종로구"	"신교동"	"38"	"2"	"(38-2)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 필운대로 110-9"	"서울특별시"	"종로구"	"신교동"	"38"	"5"	"(38-5)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 필운대로 112-7"	"서울특별시"	"종로구"	"신교동"	"47"	"0"	"샤니대리점"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 필운대로10길 18-5"	"서울특별시"	"종로구"	"신교동"	"6"	"6"	"풍성애뜰안"	"풍성애뜰안"
"0.0"	"0.0"	"1111010400"	"서울특별시 종로구 자하문로24길 32-0"	"서울특별시"	"종로구"	"효자동"	"50"	"15"	"씨티하우스"	""
"0.0"	"0.0"	"1111010400"	"서울특별시 종로구 자하문로24길 32-7"	"서울특별시"	"종로구"	"효자동"	"50"	"10"	"(50-10)"	""
"0.0"	"0.0"	"1111010400"	"서울특별시 종로구 자하문로24길 41-8"	"서울특별시"	"종로구"	"효자동"	"165"	"5"	"대진빌라"	""
"0.0"	"0.0"	"1111010400"	"서울특별시 종로구 자하문로24길 54-0"	"서울특별시"	"종로구"	"효자동"	"41"	"0"	"영캐슬"	"영캐슬"
