"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로33가길 13-0"	"서울특별시"	"종로구"	"청운동"	"52"	"10"	"청운빌라"	""
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로33가길 7-3"	"서울특별시"	"종로구"	"청운동"	"52"	"18"	"귀빈하우스"	""
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로33길 14-7"	"서울특별시"	"종로구"	"청운동"	"50"	"10"	"글로리아파크"	""
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로33길 43-0"	"서울특별시"	"종로구"	"청운동"	"56"	"45"	"청운현대"	"청운현대(아)104동"
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로36길 16-14"	"서울특별시"	"종로구"	"청운동"	"1"	"0"	"청운벽산빌리지"	"6"
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 자하문로36길 21-0"	"서울특별시"	"종로구"	"청운동"	"4"	"3"	"GRACETUSCANII"	"투스칸2"
"0.0"	"0.0"	"1111010100"	"서울특별시 종로구 창의문로1길 20-8"	"서울특별시"	"종로구"	"청운동"	"15"	"7"	"드림빌"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로 79-0"	"서울특별시"	"종로구"	"신교동"	"50"	"1"	"(50-1)청운피아노"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로21길 11-0"	"서울특별시"	"종로구"	"신교동"	"17"	"7"	"(17-7)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로21길 16-0"	"서울특별시"	"종로구"	"신교동"	"17"	"12"	"현대빌라"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로21길 20-0"	"서울특별시"	"종로구"	"신교동"	"17"	"9"	"수정빌라"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로21길 23-3"	"서울특별시"	"종로구"	"신교동"	"17"	"40"	"(17-40)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로21길 28-0"	"서울특별시"	"종로구"	"신교동"	"17"	"33"	"(17-33)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로23길 19-0"	"서울특별시"	"종로구"	"신교동"	"17"	"47"	"(17-47)"	""
"0.0"	"0.0"	"1111010200"	"서울특별시 종로구 자하문로23길 35-0"	"서울특별시"	"종로구"	"신교동"	"6"	"48"	"(6-48)"	""
